Year;CompetitionCode;CompetitionDate;CompetitionName;CompetitionType;Homologation;Site;CompetitionUrl;AthleteKey;Name;NormalizedName;Country;IsFrench;Category;YOB;Slalom;Tricks;Jump;Overall
2021;21FRA027;28-29 Aug 2021;Championnat de ligue Bourgogne Franche Comté;INTER;L;Ski nautique M...;https://ems.iwwf.sport/Competitions/Details?Id=ca7bc72a-8a7f-4a56-ab1f-803512b980ba;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA028;3-4 Jul 2021;Coupe de Pitrot;INTER;L;Lacanau Ski Cl...;https://ems.iwwf.sport/Competitions/Details?Id=691f4be5-27d6-4431-8933-d413de70a2d4;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA029;11-12 Sep 2021;Lacanau Slalom cup;INTER;L;Lacanau Ski Cl...;https://ems.iwwf.sport/Competitions/Details?Id=7576b9b5-28ed-486f-8a7b-17b8a2d478b0;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA030;3-4 Jul 2021;Vinney's Cup 21;INTER;L;Ski Nautique C...;https://ems.iwwf.sport/Competitions/Details?Id=802bb9fd-7012-490f-9a13-3b39df5492da;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA031;21-22 Aug 2021;Austin's Cup 21;INTER;L;Ski Nautique C...;https://ems.iwwf.sport/Competitions/Details?Id=b314aeae-5d2c-485f-b4cf-7f1c4d15315c;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA033;7-8 Aug 2021;Championnats de Ligue OCC Ski Classique;NAT;L;Cajarc (Lot);https://ems.iwwf.sport/Competitions/Details?Id=cb2ac11a-bd72-47f9-9df5-936a64cf19ef;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA034;19-20 Jun 2021;FUNGLISS;Pro Tour;L;FUNGLISS DOMMA...;https://ems.iwwf.sport/Competitions/Details?Id=0e5623d3-dbbb-4b27-961b-3a2eb47d783b;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA035;14-15 Aug 2021;THE FUNGLISS 2.0;INTER;R;FUNGLISS DOMMA...;https://ems.iwwf.sport/Competitions/Details?Id=cb7995fa-d2c7-4b3e-846c-b227eb968fab;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA036;12-13 Jun 2021;Championnats de Ligue Ile de France;INTER;L;Nemours Grez/l...;https://ems.iwwf.sport/Competitions/Details?Id=67eb3e60-5b13-460d-989b-13746bb0f621;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA038;31 Jul - 1 Aug 2021;CHAMPIONNATS DU MONT DE LAROCHE;INTER;NL;Association Sp...;https://ems.iwwf.sport/Competitions/Details?Id=150b13bb-8684-4be0-9b8f-e2009e0f9d88;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA040;21-22 Aug 2021;Magic Ski Time;INTER;L;Nemours Grez/l...;https://ems.iwwf.sport/Competitions/Details?Id=16b7012a-3cc4-4475-8cdf-7a54425788d2;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA042;10-11 Jul 2021;Magic Lakes’ Challenge;INTER;L;Nemours Grez/l...;https://ems.iwwf.sport/Competitions/Details?Id=e45d18f3-8d5a-449a-af6d-c384fd3aedb6;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA043;11-12 Sep 2021;Viry Lake's challenge;INTER;L;Club Nautique ...;https://ems.iwwf.sport/Competitions/Details?Id=a9ca6902-c56d-479d-b8ea-6b537da6ea0b;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA044;31 Jul - 1 Aug 2021;Championnats de France SENIOR;NatCH;L;Touraine Ski ...;https://ems.iwwf.sport/Competitions/Details?Id=5a4975f8-5880-4034-a2e6-9d798072d957;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA045;9-11 Jul 2021;Championnats de France RELEVES;NatCH;L;Ski Nautique M...;https://ems.iwwf.sport/Competitions/Details?Id=16076920-679b-4909-99b3-c623018fc592;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA046;13-14 Jul 2021;Championnat de France OPEN;NatCH;R;Ski Nautique M...;https://ems.iwwf.sport/Competitions/Details?Id=74ac51f4-0ca9-4ce5-9582-a4963a711781;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA048;25-26 Sep 2021;Championnat de France INTERLIGUES;NatCH;L;Club Nautique ...;https://ems.iwwf.sport/Competitions/Details?Id=38f481c9-2838-43a8-8d13-96440de3c20e;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA049;4-5 Sep 2021;Mémorial Michel Naudinat Ch ligue NAQU;INTER;L;Bombannes;https://ems.iwwf.sport/Competitions/Details?Id=b37bd6c6-e456-4e76-bebe-2d58bec2c82c;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA055;2-3 Oct 2021;Magic Cup 2;INTER;L;Nemours Grez/l...;https://ems.iwwf.sport/Competitions/Details?Id=de27c2a2-90be-4b51-b61e-f4293e2010c1;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
2021;21FRA056;12 Sep 2021;Saint Pardoux Cup;NAT;NL;St Pardoux;https://ems.iwwf.sport/Competitions/Details?Id=728284cf-18dd-4045-99d4-66832125c3da;||NO DATA AVAILABLE IN TABLE;No data available in table;NO DATA AVAILABLE IN TABLE;;0;;;;;;
